tick,unemploymentAverage,DeltaPrice,
1029.0,0.0,Infinity
1092.0,0.0,0.02134232034338509
1155.0,0.0,0.021642211406641756
1218.0,0.0,0.022428719788504525
1281.0,0.0,0.021994067591572977
1344.0,1.8,0.015715790245126825
1407.0,3.05,0.007259287990462467
1470.0,7.65,0.006775162736728076
1533.0,9.95,0.004052180629571101
1596.0,8.05,0.005683512122999859
1659.0,5.5,0.005994011867987144
1722.0,11.45,0.0017590963984385132
1785.0,9.5,0.005118489097445822
1848.0,10.95,0.00187816478549306
1911.0,9.35,0.004941331039703102
1974.0,7.4,0.004041627028133079
2037.0,2.4,0.005501385191241277
2100.0,5.2,0.003400485791998628
2163.0,16.55,0.0010445783910149596
2226.0,14.25,5.621207173073058E-4
2289.0,8.15,0.003600282773825078
2352.0,10.3,6.717092678098512E-4
2415.0,9.25,0.0011896911972255387
2478.0,7.7,0.002111179870905184
2541.0,11.95,0.002253117643353072
2604.0,9.6,4.417405270388109E-4
2667.0,12.15,0.0017022543253012975
2730.0,12.35,9.940807514239175E-4
2793.0,10.1,0.004730805400142909
2856.0,10.95,7.031959894371716E-4
2919.0,7.9,0.003110394214921158
2982.0,6.65,0.003400952083692405
3045.0,11.2,2.199971464271798E-4
3108.0,17.85,-0.002756710795727777
3171.0,14.55,-5.033802315311297E-4
3234.0,11.75,0.0012701496133607029
3297.0,16.8,5.748263472082832E-4
3360.0,10.6,0.0026281394853865598
3423.0,9.0,0.0012686560288688266
3486.0,18.9,8.028222304171121E-4
3549.0,11.5,0.0015760031423810487
3612.0,10.6,1.36607659088492E-4
3675.0,15.35,0.0014629478706249127
3738.0,13.7,0.004392876869262584
3801.0,16.25,-3.9802839114648535E-4
3864.0,13.85,9.498209622510153E-4
3927.0,17.25,-4.9098969836389986E-5
3990.0,11.2,8.040964313552667E-4
4053.0,14.45,0.0010102834928532628
4116.0,9.35,0.0016459705988918828
4179.0,12.25,0.0017070932761081422
4242.0,11.15,0.0014144686847241301
4305.0,12.05,0.00418869880402821
4368.0,17.25,-5.9973753821104947E-5
4431.0,11.9,-0.0018588652234164107
4494.0,20.95,-0.00323832195307161
4557.0,8.9,4.287070927445207E-6
4620.0,14.25,-3.1522771309200944E-4
4683.0,39.15,-0.0015104377430263842
4746.0,30.7,4.631378527733573E-4
4809.0,16.7,0.003241808885929454
4872.0,10.9,0.00217043846673188
4935.0,11.15,0.002229391586611921
4998.0,19.15,-3.4511991871431704E-4
5061.0,15.05,0.0010864362499282034
5124.0,13.75,0.0023857727245655317
5187.0,11.85,5.431895415965186E-4
5250.0,26.75,-5.494723229559012E-4
5313.0,20.4,3.850064758756344E-4
5376.0,23.7,-0.0014564323680234315
5439.0,20.0,-0.001192219676634579
5502.0,14.95,-6.819439862385952E-4
5565.0,17.05,7.873110865464975E-4
5628.0,23.5,-6.008468180300569E-4
5691.0,13.4,-0.001753322409701686
5754.0,24.05,-7.995136628598928E-4
5817.0,32.7,-0.001551421585166193
5880.0,26.35,1.7314015572257978E-4
5943.0,23.95,-0.0010989967357149153
6006.0,15.9,-5.989119683031601E-4
6069.0,8.95,0.0028757686789159203
6132.0,13.1,4.916415955782124E-4
